Box Number,6,6,6,9,9,9,10,10,10
Columns,event_code,timestamp,counter,event_code,timestamp,counter,event_code,timestamp,counter
0,Start Date, 07/28/2020,,Start Date, 07/28/2020,,Start Date, 07/28/2020,
1,Start Time, 16-34-40,,Start Time, 16-36-35,,Start Time, 16-37-23,
2,Mouse Line, 234,,Mouse Line, 240,,Mouse Line, 232,
3,Experiment, Group10,,Experiment, Group10,,Experiment, Group10,
4,Paradigm, P1,,Paradigm, P1,,Paradigm, P1,
5,Group, cre-,,Group, cre+,,Group, cre-,
6,Sex, male,,Sex, female,,Sex, male,
7,Subject, 234,,Subject, 240,,Subject, 232,
8,Box Number, 6,,Box Number, 9,,Box Number, 10,
9,0113,220,,0113,226,,0113,228,
10,Paradigm, G5_P1_vF,,Paradigm, G5_P1_vF,,Paradigm, G5_P1_vF,
446,8070,18665061,,81519,,0.0,8070,23814200,
447,8071,18665849,,91519,,0.0,8071,23815619,
448,8070,18667395,,5521,11057378,,8070,23816920,
449,71519,,0.0,7071,11176373,,8071,23817246,
450,81519,,12.0,7070,11182478,,8070,23817839,
451,91519,,0.0,7071,11182517,,71519,,1.0
452,5521,18678778,,7070,11182676,,81519,,5.0
453,9071,18967619,,7071,11185434,,91519,,0.0
454,9070,18967625,,7070,11186117,,5521,23858166,
455,8071,18971686,,7071,11188058,,8071,23862803,
456,7529,,0.0,7070,11189125,,7529,,0.0
457,8529,,0.0,7071,11189639,,8529,,0.0
458,9529,,1.0,7070,11189876,,9529,,0.0
459,5520,18971687,,7071,11189989,,5520,23862804,
460,81171,18971688,,7070,11190064,,81171,23862804,
461,81271,18971688,,7071,11190665,,81271,23862804,
462,81270,18971761,,7070,11190803,,81270,23862877,
463,8070,18973491,,7071,11191186,,8070,23862907,
464,8071,18973542,,7070,11191645,,8071,23862973,
465,8070,18974248,,7071,11191730,,8070,23864124,
466,81170,18974689,,7070,11192096,,8071,23864176,
467,8071,19000190,,7071,11200304,,8070,23864566,
468,8070,19001240,,7070,11200384,,8071,23864844,
469,8071,19001772,,7071,11200860,,8070,23865155,
470,8070,19001792,,7070,11201610,,81170,23865805,
471,8071,19001809,,7071,11201821,,8071,23867589,
472,8070,19006064,,7070,11201961,,8070,23867700,
473,8071,19006084,,7071,11203067,,8071,23867741,
474,8070,19010654,,7070,11203561,,8070,23868089,
475,8071,19011124,,7071,11203971,,7071,23904842,
476,8070,19011243,,7070,11204042,,7070,23904847,
477,8071,19011880,,7071,11204250,,8071,23908652,
478,8070,19013918,,7070,11204683,,8070,23908658,
479,71519,,0.0,7071,11204750,,8071,23909765,
480,81519,,6.0,7070,11204763,,8070,23911728,
481,91519,,0.0,7071,11205444,,8071,23911895,
482,5521,19024689,,7070,11205918,,8070,23911917,
483,7071,19388412,,7071,11206134,,8071,23911952,
484,7070,19388418,,7070,11208331,,8070,23912015,
485,7071,19413099,,7071,11209628,,8071,23912434,
486,7070,19413123,,7070,11213410,,8070,23913530,
487,7071,19413241,,7071,11213893,,8071,23914982,
