2671,8529,,0.0,8071,62093241,,8070,53733435,
2672,9529,,0.0,81170,62095709,,9071,53734006,
2673,5520,46965219,,71549,,0.0,91170,53734007,
2674,61171,46965220,,81549,,1.0,71589,,0.0
2675,8070,46965419,,91549,,0.0,81589,,0.0
2676,7071,46967194,,8070,62096552,,91589,,0.0
2677,71170,46967195,,8071,62096645,,81271,53734008,
2678,71589,,0.0,8070,62096749,,81270,53734081,
2679,81589,,0.0,8071,62096812,,9070,53734151,
2680,91589,,0.0,8070,62098617,,8071,53734749,
2681,81271,46967195,,8071,62098958,,81170,53737009,
2682,7070,46967256,,8070,62099211,,71549,,0.0
2683,81270,46967268,,71519,,0.0,81549,,1.0
2684,8071,46967683,,81519,,3.0,91549,,0.0
2685,81170,46970196,,91519,,0.0,8070,53742530,
2686,71549,,0.0,5521,62145709,,71519,,0.0
2687,81549,,1.0,9071,62148453,,81519,,0.0
2688,91549,,0.0,9070,62148546,,91519,,0.0
2689,8070,46971826,,9071,62148721,,5521,53771009,
2690,71519,,0.0,9070,62148755,,9071,53794424,
2691,81519,,0.0,8071,62150401,,9070,53794542,
2692,91519,,0.0,7529,,0.0,8071,53795304,
2693,5521,47002196,,8529,,0.0,7529,,0.0
2694,8071,47006239,,9529,,2.0,8529,,0.0
2695,7529,,0.0,5520,62150402,,9529,,1.0
2696,8529,,0.0,61171,62150403,,5520,53795304,
2697,9529,,0.0,8070,62150578,,61171,53795305,
2698,5520,47006240,,9071,62151037,,8070,53795529,
2699,61171,47006241,,91170,62151038,,9071,53796006,
2700,8070,47006431,,71589,,0.0,91170,53796007,
2701,7071,47007469,,81589,,0.0,71589,,0.0
2702,71170,47007470,,91589,,0.0,81589,,0.0
2703,71589,,0.0,81271,62151038,,91589,,0.0
2704,81589,,0.0,81270,62151111,,81271,53796008,
2705,91589,,0.0,9070,62151150,,81270,53796081,
2706,81271,47007471,,8071,62151541,,9070,53796269,
2707,7070,47007503,,81170,62154039,,8071,53796831,
2708,81270,47007544,,71549,,0.0,81170,53799009,
2709,8071,47007879,,81549,,1.0,71549,,0.0
2710,81170,47010472,,91549,,0.0,81549,,1.0
2711,71549,,0.0,8070,62154942,,91549,,0.0
2712,81549,,1.0,8071,62155155,,8070,53810977,
2713,91549,,0.0,8070,62156647,,8071,53813901,
2714,8070,47011501,,71519,,0.0,8070,53814531,
2715,71519,,0.0,81519,,1.0,71519,,0.0
2716,81519,,0.0,91519,,0.0,81519,,1.0
2717,91519,,0.0,5521,62191039,,91519,,0.0
2718,5521,47065472,,9071,62194954,,5521,53859009,
2719,8071,47066712,,9070,62195206,,8071,53863349,
2720,7529,,0.0,8071,62196234,,7529,,0.0
2721,8529,,0.0,7529,,0.0,8529,,0.0
2722,9529,,0.0,8529,,0.0,9529,,0.0
2723,5520,47066713,,9529,,1.0,5520,53863349,
2724,61171,47066714,,5520,62196235,,61171,53863350,
2725,8070,47066919,,61171,62196236,,8070,53863500,
2726,7071,47068489,,8070,62196382,,9071,53864098,
2727,71170,47068490,,9071,62196862,,91170,53864098,
2728,71589,,0.0,91170,62196862,,71589,,0.0
2729,81589,,0.0,71589,,0.0,81589,,0.0
2730,91589,,0.0,81589,,0.0,91589,,0.0
2731,81271,47068490,,91589,,0.0,81271,53864099,
2732,81270,47068563,,81271,62196864,,9070,53864161,
2733,7070,47068565,,81270,62196937,,81270,53864172,
2734,8071,47069031,,9070,62196965,,8071,53864725,
2735,81170,47071491,,8071,62197369,,81170,53867100,
2736,71549,,0.0,81170,62199865,,71549,,0.0
2737,81549,,1.0,71549,,0.0,81549,,1.0
2738,91549,,0.0,81549,,1.0,91549,,0.0
2739,8070,47073841,,91549,,0.0,8070,53879510,
2740,71519,,0.0,8070,62200444,,8071,53879564,
2741,81519,,0.0,8071,62200465,,8070,53879626,
2742,91519,,0.0,8070,62201546,,8071,53879835,
2743,5521,47131491,,8071,62202036,,8070,53879889,
2744,8071,47132033,,8070,62203096,,8071,53879976,
2745,7529,,0.0,8071,62203132,,8070,53883544,
2746,8529,,0.0,8070,62204567,,71519,,0.0
2747,9529,,0.0,8071,62205408,,81519,,3.0
2748,5520,47132034,,8070,62205788,,91519,,0.0
2749,61171,47132035,,8071,62223906,,5521,53917100,
2750,8070,47132235,,8070,62225835,,8071,53929399,
2751,9071,47133679,,8071,62225984,,7529,,0.0
2752,91170,47133679,,8070,62227348,,8529,,0.0
2753,71589,,0.0,8071,62229118,,9529,,0.0
2754,81589,,0.0,8070,62229263,,5520,53929399,
2755,91589,,0.0,8071,62229424,,61171,53929400,
2756,81271,47133680,,71519,,0.0,8070,53929779,
2757,9070,47133705,,81519,,8.0,9071,53930315,
2758,81270,47133753,,91519,,0.0,91170,53930316,
2759,8071,47134185,,5521,62233865,,71589,,0.0
2760,81170,47136681,,8070,62235837,,81589,,0.0
2761,71549,,0.0,9071,62237929,,91589,,0.0
2762,81549,,1.0,9070,62238013,,81271,53930317,
2763,91549,,0.0,8071,62238428,,81270,53930390,
2764,8070,47137945,,7529,,0.0,9070,53930402,
2765,71519,,0.0,8529,,0.0,8071,53930889,
2766,81519,,0.0,9529,,1.0,81170,53933318,
2767,91519,,0.0,5520,62238429,,71549,,0.0
2768,5521,47173681,,61171,62238430,,81549,,1.0
2769,8071,47174775,,8070,62238436,,91549,,0.0
2770,7529,,0.0,8071,62238487,,8070,53950744,
2771,8529,,0.0,8070,62238662,,8071,53950906,
2772,9529,,0.0,8071,62238753,,8070,53950963,
2773,5520,47174775,,8070,62238846,,71519,,0.0
2774,61171,47174776,,9071,62239408,,81519,,1.0
2775,8070,47174988,,91170,62239408,,91519,,0.0
2776,8071,47176952,,71589,,0.0,5521,53973318,
2777,8070,47177282,,81589,,2.0,8071,53973826,
2778,8071,47178674,,91589,,0.0,7529,,0.0
2779,8070,47179006,,81271,62239409,,8529,,0.0
2780,7071,47180320,,81270,62239482,,9529,,0.0
2781,71170,47180321,,9070,62239504,,5520,53973827,
2782,71589,,0.0,8071,62239943,,61171,53973828,
2783,81589,,2.0,8070,62241549,,8070,53974026,
2784,91589,,0.0,8071,62241583,,9071,53974601,
2785,81271,47180322,,8070,62241627,,91170,53974601,
2786,81270,47180395,,8071,62241676,,71589,,0.0
2787,7070,47180414,,81170,62242410,,81589,,0.0
2788,8071,47181082,,71549,,0.0,91589,,0.0
2789,81170,47183323,,81549,,3.0,81271,53974602,
2790,71549,,0.0,91549,,0.0,9070,53974631,
2791,81549,,1.0,8070,62242782,,81270,53974675,
2792,91549,,0.0,8071,62242793,,8071,53975204,
2793,8070,47184598,,8070,62242996,,81170,53977603,
2794,8071,47184842,,8071,62243057,,71549,,0.0
2795,8070,47185090,,8070,62243761,,81549,,1.0
2796,71519,,0.0,8071,62243831,,91549,,0.0
2797,81519,,1.0,8070,62244379,,8070,53998434,
2798,91519,,0.0,8071,62244471,,71519,,0.0
2799,5521,47223323,,8070,62244486,,81519,,0.0
2800,8071,47459448,,8071,62244554,,91519,,0.0
2801,7529,,0.0,8070,62252382,,5521,54011603,
2802,8529,,0.0,8071,62255214,,8071,54020055,
2803,9529,,0.0,8070,62256978,,7529,,0.0
2804,5520,47459449,,8071,62258029,,8529,,0.0
2805,61171,47459450,,8070,62258494,,9529,,0.0
2806,8070,47459615,,8071,62258761,,5520,54020056,
2807,7071,47461263,,8070,62258914,,61171,54020057,
2808,71170,47461264,,8071,62259021,,8070,54020184,
2809,71589,,0.0,8070,62259990,,9071,54020763,
2810,81589,,0.0,9071,62263463,,91170,54020764,
2811,91589,,0.0,9070,62263525,,71589,,0.0
2812,81271,47461265,,9071,62263787,,81589,,0.0
2813,81270,47461338,,9070,62263861,,91589,,0.0
2814,7070,47461365,,9071,62264167,,81271,54020765,
2815,8071,47461881,,9070,62264345,,81270,54020838,
2816,81170,47464266,,9071,62264716,,9070,54020886,
2817,71549,,0.0,9070,62265822,,8071,54021439,
2818,81549,,1.0,9071,62266622,,81170,54023766,
2819,91549,,0.0,9070,62266887,,71549,,0.0
2820,8070,47465266,,9071,62267804,,81549,,1.0
2821,71519,,0.0,9070,62268941,,91549,,0.0
2822,81519,,0.0,8071,62270436,,8070,54042859,
2823,91519,,0.0,8070,62273799,,71519,,0.0
2824,5521,47511266,,8071,62275877,,81519,,0.0
2825,8071,47857397,,8070,62281625,,91519,,0.0
2826,7529,,0.0,8071,62284792,,5521,54083766,
2827,8529,,0.0,8070,62284925,,8071,54085332,
2828,9529,,0.0,8071,62285196,,7529,,0.0
2829,5520,47857398,,8070,62285814,,8529,,0.0
2830,61171,47857399,,8071,62289370,,9529,,0.0
2831,8070,47857539,,8070,62294775,,5520,54085332,
2832,7071,47858308,,8071,62295669,,61171,54085334,
2833,71170,47858309,,8070,62297180,,8070,54085358,
2834,71589,,0.0,71519,,0.0,9071,54085897,
2835,81589,,0.0,81519,,15.0,91170,54085897,
2836,91589,,0.0,91519,,6.0,71589,,0.0
2837,81271,47858309,,5521,62297410,,81589,,0.0
2838,81270,47858382,,8071,62299780,,91589,,0.0
2839,7070,47858412,,7529,,0.0,81271,54085898,
2840,8071,47859075,,8529,,0.0,81270,54085971,
2841,81170,47861310,,9529,,0.0,9070,54086044,
2842,71549,,0.0,5520,62299781,,8071,54086692,
2843,81549,,1.0,61171,62299782,,81170,54088899,
2844,91549,,0.0,8070,62300367,,71549,,0.0
2845,8070,47861715,,9071,62301849,,81549,,1.0
2846,71519,,0.0,91170,62301850,,91549,,0.0
2847,81519,,0.0,71589,,0.0,8070,54094005,
2848,91519,,0.0,81589,,0.0,8071,54096596,
2849,5521,47908310,,91589,,0.0,8070,54101434,
2850,8071,50064775,,81271,62301850,,8071,54105561,
2851,7529,,0.0,9070,62301875,,8070,54106248,
2852,8529,,0.0,81270,62301923,,8071,54106658,
2853,9529,,0.0,8071,62302329,,8070,54106769,
2854,5520,50064776,,81170,62304851,,8071,54106817,
2855,61171,50064777,,71549,,0.0,8070,54106829,
2856,8070,50065003,,81549,,1.0,8071,54109049,
2857,7071,50065685,,91549,,0.0,8070,54110264,
2858,71170,50065686,,8070,62309830,,9071,54111802,
2859,71589,,0.0,8071,62310202,,9070,54111856,
2860,81589,,0.0,8070,62310223,,9071,54111927,
2861,91589,,0.0,8071,62310536,,9070,54112036,
2862,81271,50065687,,8070,62316855,,9071,54132114,
2863,81270,50065760,,8071,62321730,,9070,54132294,
2864,7070,50065964,,8070,62338909,,8071,54133217,
2865,8071,50066575,,71519,,0.0,8070,54134059,
2866,81170,50068688,,81519,,3.0,9071,54134913,
2867,71549,,0.0,91519,,0.0,9070,54135420,
2868,81549,,1.0,5521,62349851,,8071,54138358,
2869,91549,,0.0,8071,62358503,,8070,54138484,
2870,8070,50070251,,7529,,0.0,8071,54144162,
2871,71519,,0.0,8529,,0.0,8070,54145575,
2872,81519,,0.0,9529,,0.0,8071,54147598,
2873,91519,,0.0,5520,62358504,,8070,54148567,
2874,5521,50098688,,61171,62358505,,71519,,0.0
2875,8071,50109944,,8070,62358972,,81519,,9.0
2876,7529,,0.0,9071,62361811,,91519,,4.0
2877,8529,,0.0,91170,62361811,,5521,54148899,
2878,9529,,0.0,71589,,0.0,8071,54149128,
2879,5520,50109945,,81589,,0.0,7529,,0.0
2880,61171,50109946,,91589,,0.0,8529,,0.0
2881,8070,50110168,,81271,62361812,,9529,,0.0
2882,7071,50111217,,81270,62361885,,5520,54149129,
2883,71170,50111218,,9070,62361914,,61171,54149130,
2884,71589,,0.0,8071,62362346,,8070,54149332,
2885,81589,,0.0,81170,62364813,,9071,54149905,
2886,91589,,0.0,71549,,0.0,91170,54149906,
2887,81271,50111218,,81549,,1.0,71589,,0.0
2888,81270,50111291,,91549,,0.0,81589,,0.0
2889,7070,50111318,,8070,62365455,,91589,,0.0
2890,8071,50111680,,8071,62365935,,81271,54149906,
2891,81170,50114219,,8070,62366676,,81270,54149979,
2892,71549,,0.0,8071,62366707,,9070,54149985,
2893,81549,,1.0,8070,62366743,,8071,54150507,
2894,91549,,0.0,8071,62366851,,81170,54152907,
2895,8070,50114302,,8070,62367847,,71549,,0.0
2896,71519,,0.0,8071,62368041,,81549,,1.0
2897,81519,,0.0,8070,62370713,,91549,,0.0
2898,91519,,0.0,8071,62371808,,8070,54166295,
2899,5521,50159219,,8070,62378456,,8071,54166376,
2900,8071,52460558,,8071,62407865,,8070,54166605,
2901,7529,,0.0,8070,62408373,,71519,,0.0
2902,8529,,0.0,8071,62409496,,81519,,1.0
2903,9529,,0.0,71519,,0.0,91519,,0.0
2904,5520,52460559,,81519,,7.0,5521,54189907,
2905,61171,52460560,,91519,,0.0,8071,54199258,
2906,8070,52460706,,5521,62414813,,7529,,0.0
2907,7071,52461516,,8070,62417168,,8529,,0.0
2908,71170,52461516,,8071,62421027,,9529,,0.0
2909,71589,,0.0,7529,,0.0,5520,54199259,
2910,81589,,0.0,8529,,0.0,61171,54199260,
2911,91589,,0.0,9529,,0.0,8070,54199513,
2912,81271,52461517,,5520,62421028,,9071,54200069,
2913,7070,52461588,,61171,62421029,,91170,54200069,
2914,81270,52461590,,8070,62421199,,71589,,0.0
2915,7071,52461709,,9071,62422436,,81589,,0.0
2916,7070,52461787,,91170,62422436,,91589,,0.0
2917,8071,52462247,,71589,,0.0,81271,54200070,
2918,81170,52464518,,81589,,0.0,9070,54200121,
2919,71549,,1.0,91589,,0.0,81270,54200143,
2920,81549,,1.0,81271,62422437,,8071,54200823,
2921,91549,,0.0,9070,62422502,,81170,54203071,
2922,8070,52465125,,81270,62422510,,71549,,0.0
2923,71519,,0.0,8071,62422926,,81549,,1.0
2924,81519,,0.0,81170,62425438,,91549,,0.0
2925,91519,,0.0,71549,,0.0,8070,54214867,
2926,5521,52511518,,81549,,1.0,8071,54218896,
2927,8071,55090521,,91549,,0.0,8070,54218931,
2928,7529,,0.0,8070,62426768,,8071,54230782,
2929,8529,,0.0,8071,62426805,,8070,54231153,
2930,9529,,0.0,8070,62426976,,71519,,0.0
2931,5520,55090522,,8071,62427044,,81519,,2.0
2932,61171,55090523,,8070,62428068,,91519,,0.0
2933,8070,55090569,,8071,62428438,,5521,54235071,
2934,7071,55092510,,8070,62430069,,8071,54237481,
2935,71170,55092511,,71519,,0.0,7529,,0.0
2936,71589,,0.0,81519,,3.0,8529,,0.0
2937,81589,,0.0,91519,,0.0,9529,,0.0
2938,91589,,0.0,5521,62459438,,5520,54237481,
2939,81271,55092511,,8071,65693083,,61171,54237483,
2940,81270,55092584,,7529,,0.0,8070,54237600,
2941,7070,55092628,,8529,,0.0,9071,54238360,
2942,8071,55093156,,9529,,0.0,91170,54238360,
2943,8070,55094496,,5520,65693084,,71589,,0.0
2944,81170,55095512,,61171,65693085,,81589,,0.0
2945,71549,,0.0,8070,65693300,,91589,,0.0
2946,81549,,1.0,9071,65694909,,81271,54238361,
2947,91549,,0.0,91170,65694909,,9070,54238395,
2948,71519,,0.0,71589,,0.0,81270,54238434,
2949,81519,,0.0,81589,,0.0,8071,54238967,
2950,91519,,0.0,91589,,0.0,81170,54241362,
2951,5521,55140512,,81271,65694910,,71549,,0.0
2952,8071,55368983,,9070,65694953,,81549,,1.0
2953,7529,,0.0,81270,65694983,,91549,,0.0
2954,8529,,0.0,8071,65695358,,8070,54254859,
2955,9529,,0.0,81170,65697911,,71519,,0.0
2956,5520,55368984,,71549,,0.0,81519,,0.0
2957,61171,55368985,,81549,,1.0,91519,,0.0
2958,8070,55369145,,91549,,0.0,5521,54271362,
2959,7071,55369909,,8070,65698741,,8071,54273512,
2960,71170,55369909,,71519,,0.0,7529,,0.0
2961,71589,,0.0,81519,,0.0,8529,,0.0
2962,81589,,0.0,91519,,0.0,9529,,0.0
2963,91589,,0.0,5521,65757911,,5520,54273512,
2964,81271,55369910,,8071,65876749,,61171,54273513,
2965,7070,55369982,,7529,,0.0,8070,54274034,
2966,81270,55369984,,8529,,0.0,9071,54276085,
2967,8071,55370415,,9529,,0.0,91170,54276086,
2968,81170,55372911,,5520,65876750,,71589,,0.0
2969,71549,,0.0,61171,65876751,,81589,,0.0
2970,81549,,1.0,8070,65876885,,91589,,0.0
2971,91549,,0.0,8071,65876931,,81271,54276087,
2972,8070,55374130,,8070,65877256,,81270,54276160,
2973,71519,,0.0,9071,65878390,,9070,54276185,
2974,81519,,0.0,91170,65878390,,8071,54276718,
2975,91519,,0.0,71589,,0.0,81170,54279088,
2976,5521,55406911,,81589,,1.0,71549,,0.0
2977,8071,55419106,,91589,,0.0,81549,,1.0
2978,7529,,0.0,81271,65878391,,91549,,0.0
2979,8529,,0.0,9070,65878454,,8070,54287333,
2980,9529,,0.0,81270,65878464,,8071,54287344,
2981,5520,55419107,,8071,65878828,,8070,54287407,
2982,61171,55419108,,8070,65881059,,8071,54287619,
2983,8070,55419296,,8071,65881228,,8070,54290197,
2984,7071,55420228,,81170,65881392,,8071,54302177,
2985,71170,55420229,,71549,,0.0,8070,54302387,
2986,71589,,0.0,81549,,2.0,71519,,0.0
2987,81589,,0.0,91549,,0.0,81519,,3.0
2988,91589,,0.0,8070,65882147,,91519,,0.0
2989,81271,55420230,,8071,65921160,,5521,54313088,
2990,81270,55420303,,8070,65921244,,8071,54313520,
2991,7070,55420331,,8071,65921716,,7529,,0.0
2992,8071,55420808,,8070,65922659,,8529,,0.0
2993,81170,55423232,,8071,65923889,,9529,,0.0
2994,71549,,0.0,8070,65924601,,5520,54313520,
2995,81549,,1.0,71519,,0.0,61171,54313521,
2996,91549,,0.0,81519,,3.0,8070,54313686,
2997,8070,55425140,,91519,,0.0,9071,54314279,
2998,71519,,0.0,5521,65926392,,91170,54314279,
2999,81519,,0.0,8071,65926533,,71589,,0.0
3000,91519,,0.0,7529,,0.0,81589,,0.0
3001,5521,55455232,,8529,,0.0,91589,,0.0
3002,8071,55461535,,9529,,0.0,81271,54314280,
3003,7529,,0.0,5520,65926534,,9070,54314301,
3004,8529,,0.0,61171,65926535,,81270,54314353,
3005,9529,,0.0,8070,65926870,,8071,54314853,
3006,5520,55461536,,8071,65926980,,81170,54317281,
3007,61171,55461537,,8070,65927020,,71549,,0.0
3008,8070,55461727,,9071,65928211,,81549,,1.0
3009,7071,55462358,,91170,65928212,,91549,,0.0
3010,71170,55462358,,71589,,0.0,8070,54327108,
3011,71589,,0.0,81589,,1.0,9071,54358523,
3012,81589,,0.0,91589,,0.0,9070,54358915,
3013,91589,,0.0,81271,65928213,,8071,54363078,
3014,81271,55462359,,9070,65928228,,8070,54363167,
3015,81270,55462432,,81270,65928286,,71519,,0.0
3016,7070,55462464,,8071,65928735,,81519,,1.0
3017,8071,55462944,,81170,65931214,,91519,,1.0
3018,81170,55465360,,71549,,0.0,5521,54368281,
3019,71549,,0.0,81549,,1.0,8071,54370523,
3020,81549,,1.0,91549,,0.0,7529,,0.0
3021,91549,,0.0,8070,65932091,,8529,,0.0
3022,8070,55466543,,8071,65932490,,9529,,0.0
3023,71519,,0.0,8070,65932859,,5520,54370524,
3024,81519,,0.0,8071,65933002,,61171,54370525,
3025,91519,,0.0,8070,65934366,,8070,54370709,
3026,5521,55499360,,8071,65935059,,9071,54371380,
3027,8071,57900838,,8070,65935157,,91170,54371381,
3028,7529,,0.0,8071,65935192,,71589,,0.0
3029,8529,,0.0,8070,65940302,,81589,,0.0
3030,9529,,0.0,8071,65940454,,91589,,0.0
3031,5520,57900839,,8070,65941312,,81271,54371382,
3032,61171,57900840,,8071,65941855,,9070,54371415,
3033,8070,57900966,,8070,65941958,,81270,54371456,
3034,7071,57901777,,8071,65946001,,8071,54371995,
3035,71170,57901777,,8070,65955263,,81170,54374383,
3036,71589,,0.0,71519,,0.0,71549,,0.0
3037,81589,,0.0,81519,,7.0,81549,,1.0
3038,91589,,0.0,91519,,0.0,91549,,0.0
3039,81271,57901778,,5521,65968214,,8070,54386678,
3040,7070,57901791,,8071,65968628,,71519,,0.0
3041,7071,57901848,,7529,,0.0,81519,,0.0
3042,81270,57901851,,8529,,0.0,91519,,0.0
3043,7070,57901895,,9529,,0.0,5521,54411383,
3044,8071,57902517,,5520,65968628,,8071,54414661,
3045,81170,57904779,,61171,65968629,,7529,,0.0
3046,71549,,1.0,8070,65968923,,8529,,0.0
3047,81549,,1.0,9071,65969664,,9529,,0.0
3048,91549,,0.0,91170,65969665,,5520,54414662,
3049,8070,57904882,,71589,,0.0,61171,54414663,
3050,71519,,0.0,81589,,0.0,8070,54414765,
3051,81519,,0.0,91589,,0.0,9071,54415611,
3052,91519,,0.0,81271,65969665,,91170,54415611,
3053,5521,57955779,,9070,65969721,,71589,,0.0
3054,8071,58085905,,81270,65969738,,81589,,0.0
3055,7529,,0.0,8071,65970404,,91589,,0.0
3056,8529,,0.0,81170,65972666,,81271,54415612,
3057,9529,,0.0,71549,,0.0,9070,54415633,
3058,5520,58085906,,81549,,1.0,81270,54415685,
3059,61171,58085907,,91549,,0.0,8071,54416114,
3060,8070,58086059,,8070,65974145,,81170,54418613,
3061,7071,58086625,,8071,65974204,,71549,,0.0
3062,71170,58086625,,8070,65974383,,81549,,1.0
3063,71589,,0.0,8071,65974473,,91549,,0.0
3064,81589,,0.0,8070,65975473,,8070,54432031,
3065,91589,,0.0,8071,65975896,,71519,,0.0
3066,81271,58086626,,8070,65976312,,81519,,0.0
3067,81270,58086699,,8071,65977691,,91519,,0.0
3068,7070,58086703,,8070,65977970,,5521,54458613,
3069,7071,58086772,,8071,65978020,,9071,54502202,
3070,7070,58086793,,8070,65981970,,9070,54502226,
3071,8071,58087177,,71519,,0.0,8071,54502857,
3072,81170,58089627,,81519,,5.0,7529,,0.0
3073,71549,,1.0,91519,,0.0,8529,,0.0
3074,81549,,1.0,5521,66029666,,9529,,1.0
3075,91549,,0.0,8071,66035126,,5520,54502857,
3076,8070,58089852,,7529,,0.0,61171,54502858,
3077,71519,,0.0,8529,,0.0,8070,54503094,
3078,81519,,0.0,9529,,0.0,9071,54504914,
3079,91519,,0.0,5520,66035127,,91170,54504914,
3080,5521,58149627,,61171,66035128,,71589,,0.0
3081,8071,58155764,,8070,66035331,,81589,,0.0
3082,7529,,0.0,8071,66037639,,91589,,0.0
3083,8529,,0.0,8070,66037697,,81271,54504915,
3084,9529,,0.0,9071,66038169,,81270,54504988,
3085,5520,58155765,,91170,66038169,,9070,54505037,
3086,61171,58155766,,71589,,0.0,8071,54505587,
3087,8070,58155918,,81589,,1.0,81170,54507916,
3088,7071,58156414,,91589,,0.0,71549,,0.0
3089,71170,58156416,,81271,66038170,,81549,,1.0
3090,71589,,0.0,81270,66038243,,91549,,0.0
3091,81589,,0.0,9070,66038255,,8070,54514509,
3092,91589,,0.0,8071,66038620,,9071,54547563,
3093,81271,58156416,,8070,66041102,,9070,54547654,
3094,81270,58156489,,81170,66041171,,9071,54549791,
3095,7070,58156511,,71549,,0.0,9070,54550317,
3096,8071,58156914,,81549,,1.0,71519,,0.0
3097,81170,58159417,,91549,,0.0,81519,,0.0
3098,71549,,0.0,8071,66041198,,91519,,2.0
3099,81549,,1.0,8070,66041365,,5521,54562916,
3100,91549,,0.0,8071,66041425,,8071,54571315,
3101,8070,58160893,,8070,66041891,,7529,,0.0
3102,7071,58175805,,8071,66042302,,8529,,0.0
3103,7070,58176324,,8070,66043801,,9529,,0.0
3104,7071,58176906,,8071,66054965,,5520,54571315,
3105,7070,58176948,,8070,66055278,,61171,54571316,
3106,8071,58192864,,8071,66055390,,8070,54571456,
3107,8070,58194161,,8070,66055507,,9071,54572021,
3108,9071,58196132,,8071,66055806,,91170,54572021,
3109,9070,58196353,,8070,66055827,,71589,,0.0
3110,71519,,2.0,8071,66058401,,81589,,0.0
3111,81519,,1.0,8070,66058513,,91589,,0.0
3112,91519,,1.0,8071,66060065,,81271,54572022,
3113,5521,58196417,,8070,66060208,,9070,54572040,
3114,8071,58198543,,8071,66060725,,81270,54572095,
3115,7529,,0.0,8070,66060803,,8071,54572641,
3116,8529,,0.0,8071,66060898,,81170,54575023,
3117,9529,,0.0,8070,66061932,,71549,,0.0
3118,5520,58198544,,9071,66066723,,81549,,1.0
3119,61171,58198545,,9070,66067835,,91549,,0.0
3120,8070,58198773,,8071,66069244,,8070,54583248,
3121,7071,58199766,,8070,66069635,,71519,,0.0
3122,71170,58199766,,9071,66070549,,81519,,0.0
3123,71589,,0.0,9070,66071024,,91519,,0.0
3124,81589,,0.0,8071,66076596,,5521,54626023,
3125,91589,,0.0,8070,66076822,,8071,54697338,
3126,81271,58199767,,8071,66076880,,7529,,0.0
3127,81270,58199840,,8070,66077530,,8529,,0.0
3128,7070,58199860,,8071,66078441,,9529,,0.0
3129,7071,58199899,,8070,66083836,,5520,54697339,
3130,7070,58199945,,71519,,0.0,61171,54697340,
3131,8071,58200460,,81519,,14.0,8070,54697593,
3132,81170,58202768,,91519,,2.0,9071,54698201,
3133,71549,,1.0,5521,66092171,,91170,54698201,
3134,81549,,1.0,8071,66092218,,71589,,0.0
3135,91549,,0.0,7529,,0.0,81589,,0.0
3136,8070,58205273,,8529,,0.0,91589,,0.0
3137,71519,,0.0,9529,,0.0,81271,54698202,
3138,81519,,0.0,5520,66092219,,81270,54698275,
3139,91519,,0.0,61171,66092220,,9070,54698413,
3140,5521,58257768,,8070,66092583,,8071,54698960,
3141,8071,58267883,,9071,66093352,,81170,54701203,
3142,7529,,0.0,91170,66093352,,71549,,0.0
3143,8529,,0.0,71589,,0.0,81549,,1.0
3144,9529,,0.0,81589,,0.0,91549,,0.0
3145,5520,58267884,,91589,,0.0,8070,54707135,
3146,61171,58267885,,81271,66093353,,8071,54707209,
3147,8070,58268066,,81270,66093426,,8070,54708289,
3148,7071,58268545,,9070,66093428,,8071,54708322,
3149,71170,58268545,,8071,66093904,,8070,54708795,
3150,71589,,0.0,81170,66096354,,71519,,0.0
3151,81589,,0.0,71549,,0.0,81519,,2.0
3152,91589,,0.0,81549,,1.0,91519,,0.0
3153,81271,58268546,,91549,,0.0,5521,54738203,
3154,7070,58268571,,8070,66097078,,8071,55036441,
3155,81270,58268619,,8071,66097114,,7529,,0.0
3156,8071,58268957,,8070,66097253,,8529,,0.0
3157,81170,58271547,,8071,66097423,,9529,,0.0
3158,71549,,0.0,8070,66120099,,5520,55036442,
3159,81549,,1.0,8071,66135175,,61171,55036443,
3160,91549,,0.0,8070,66136111,,8070,55036618,
3161,8070,58272806,,8071,66136124,,9071,55037188,
3162,71519,,0.0,8070,66136297,,91170,55037188,
3163,81519,,0.0,8071,66136333,,71589,,0.0
3164,91519,,0.0,71519,,0.0,81589,,0.0
3165,5521,58322547,,81519,,5.0,91589,,0.0
3166,8071,58365107,,91519,,0.0,81271,55037189,
3167,7529,,0.0,5521,66141355,,9070,55037208,
3168,8529,,0.0,8070,66142084,,9071,55037261,
3169,9529,,0.0,8071,66144082,,81270,55037262,
3170,5520,58365108,,7529,,0.0,9070,55037292,
3171,61171,58365109,,8529,,0.0,8071,55037819,
3172,8070,58365300,,9529,,0.0,81170,55040190,
3173,7071,58365875,,5520,66144083,,71549,,0.0
3174,71170,58365876,,61171,66144084,,81549,,1.0
3175,71589,,0.0,8070,66144111,,91549,,1.0
3176,81589,,0.0,8071,66145073,,8070,55040804,
3177,91589,,0.0,8070,66145104,,71519,,0.0
3178,81271,58365876,,9071,66145684,,81519,,0.0
3179,81270,58365949,,91170,66145684,,91519,,0.0
3180,7070,58365974,,71589,,0.0,5521,55070190,
3181,8071,58366976,,81589,,1.0,8071,62375580,
3182,81170,58368877,,91589,,0.0,7529,,0.0
3183,71549,,0.0,81271,66145685,,8529,,0.0
3184,81549,,1.0,81270,66145758,,9529,,0.0
3185,91549,,0.0,9070,66145761,,5520,62375581,
3186,8070,58370361,,8071,66146155,,61171,62375582,
3187,71519,,0.0,81170,66148686,,8070,62375746,
3188,81519,,0.0,71549,,0.0,9071,62376292,
